ts,track_id,side,x,y,conf,source
1780885580.190,27,R,597.6,576.0,0.941,direct
1780885580.221,27,L,559.2,541.4,0.920,direct
1780885580.221,27,R,597.6,576.0,0.941,direct
1780885580.251,27,L,553.6,536.8,0.951,direct
1780885580.251,27,R,597.6,576.0,0.966,direct
1780885580.287,27,L,548.6,531.9,0.951,direct
1780885580.287,27,R,597.6,576.0,0.966,direct
1780885580.318,27,L,532.1,523.4,0.957,direct
1780885580.318,27,R,597.6,576.0,0.969,direct
1780885580.350,27,L,519.1,517.4,0.957,direct
1780885580.350,27,R,597.6,576.0,0.969,direct
1780885580.381,27,L,519.9,513.0,0.967,direct
1780885580.381,27,R,597.6,576.0,0.977,direct
1780885580.413,27,L,522.7,509.8,0.967,direct
1780885580.413,27,R,597.6,576.0,0.977,direct
1780885580.445,27,L,524.0,504.9,0.964,direct
1780885580.445,27,R,597.6,576.0,0.975,direct
1780885580.477,27,L,524.6,500.8,0.964,direct
1780885580.477,27,R,597.6,576.0,0.975,direct
1780885580.508,27,L,524.5,498.1,0.942,direct
1780885580.508,27,R,597.6,576.0,0.959,direct
1780885580.537,27,L,524.3,496.6,0.942,direct
1780885580.537,27,R,597.6,576.0,0.959,direct
1780885580.566,27,L,522.7,493.2,0.951,direct
1780885580.566,27,R,597.6,576.0,0.966,direct
1780885580.597,27,L,521.0,490.0,0.951,direct
1780885580.597,27,R,597.6,576.0,0.966,direct
1780885580.660,27,L,519.0,486.7,0.949,direct
1780885580.660,27,R,597.6,576.0,0.965,direct
1780885580.693,27,L,517.8,485.0,0.980,direct
1780885580.693,27,R,597.6,576.0,0.987,direct
1780885580.724,27,L,516.8,483.8,0.980,direct
1780885580.724,27,R,597.6,576.0,0.987,direct
1780885580.753,27,L,516.0,483.5,0.956,direct
1780885580.753,27,R,597.6,576.0,0.971,direct
1780885580.787,27,L,515.1,483.9,0.956,direct
1780885580.787,27,R,597.6,576.0,0.971,direct
1780885580.818,27,L,514.4,484.1,0.953,direct
1780885580.818,27,R,597.6,576.0,0.969,direct
1780885580.850,27,L,513.7,484.3,0.953,direct
1780885580.850,27,R,597.6,576.0,0.969,direct
1780885580.879,27,L,513.2,484.4,0.981,direct
1780885580.879,27,R,597.6,576.0,0.988,direct
1780885580.913,27,L,512.7,484.5,0.981,direct
1780885580.913,27,R,597.6,576.0,0.988,direct
1780885580.943,27,L,512.3,484.6,0.980,direct
1780885580.943,27,R,597.6,576.0,0.988,direct
1780885580.970,27,L,511.9,484.6,0.980,direct
1780885580.970,27,R,597.6,576.0,0.988,direct
1780885581.005,27,L,511.5,484.5,0.978,direct
1780885581.005,27,R,597.6,576.0,0.987,direct
1780885581.036,27,L,511.2,484.3,0.978,direct
1780885581.036,27,R,597.6,576.0,0.987,direct
1780885581.068,27,L,510.8,484.1,0.979,direct
1780885581.068,27,R,597.6,576.0,0.989,direct
1780885581.098,27,L,510.3,483.9,0.979,direct
1780885581.098,27,R,597.6,576.0,0.989,direct
1780885581.133,27,L,510.5,483.3,0.977,direct
1780885581.133,27,R,597.6,576.0,0.986,direct
1780885581.192,27,L,511.8,481.7,0.980,direct
1780885581.193,27,R,597.6,576.0,0.989,direct
1780885581.229,27,L,512.0,481.2,0.980,direct
1780885581.229,27,R,597.6,576.0,0.989,direct
1780885581.257,27,L,512.1,480.9,0.974,direct
1780885581.257,27,R,597.6,576.0,0.986,direct
1780885581.292,27,L,512.2,480.6,0.974,direct
1780885581.292,27,R,597.6,576.0,0.986,direct
1780885581.321,27,L,512.3,480.4,0.977,direct
1780885581.321,27,R,597.6,576.0,0.987,direct
1780885581.355,27,L,512.4,480.3,0.977,direct
1780885581.355,27,R,597.6,576.0,0.987,direct
1780885581.387,27,L,512.5,480.2,0.976,direct
1780885581.387,27,R,597.6,576.0,0.988,direct
1780885581.419,27,L,512.7,480.3,0.976,direct
1780885581.419,27,R,597.6,576.0,0.988,direct
1780885581.450,27,L,512.7,480.4,0.975,direct
1780885581.450,27,R,597.6,576.0,0.987,direct
1780885581.480,27,L,512.8,480.6,0.975,direct
1780885581.480,27,R,597.6,576.0,0.987,direct
1780885581.514,27,L,513.1,481.8,0.977,direct
1780885581.514,27,R,597.6,576.0,0.989,direct
1780885581.543,27,L,513.2,482.2,0.977,direct
1780885581.543,27,R,597.6,576.0,0.989,direct
1780885581.578,27,L,513.0,482.5,0.976,direct
1780885581.578,27,R,597.6,576.0,0.988,direct
1780885581.609,27,L,512.2,483.6,0.976,direct
1780885581.609,27,R,597.6,576.0,0.988,direct
1780885581.641,27,L,512.1,484.3,0.974,direct
1780885581.641,27,R,597.6,576.0,0.985,direct
1780885581.672,27,L,512.4,485.9,0.974,direct
1780885581.672,27,R,597.6,576.0,0.985,direct
1780885581.702,27,L,512.6,486.6,0.973,direct
1780885581.702,27,R,597.6,576.0,0.984,direct
1780885581.731,27,L,512.8,487.0,0.973,direct
1780885581.731,27,R,597.6,576.0,0.984,direct
1780885581.768,27,L,514.2,488.9,0.972,direct
1780885581.768,27,R,597.6,576.0,0.983,direct
1780885581.800,27,L,515.3,489.9,0.972,direct
1780885581.800,27,R,597.6,576.0,0.983,direct
1780885581.859,27,L,515.7,490.3,0.971,direct
1780885581.859,27,R,597.6,576.0,0.980,direct
1780885581.894,27,L,515.6,490.0,0.981,direct
1780885581.894,27,R,597.6,576.0,0.988,direct
1780885581.926,27,L,515.1,488.5,0.981,direct
1780885581.926,27,R,597.6,576.0,0.988,direct
1780885581.970,27,L,514.4,486.8,0.978,direct
1780885581.970,27,R,597.6,576.0,0.985,direct
1780885582.002,27,L,514.0,485.7,0.978,direct
1780885582.002,27,R,597.6,576.0,0.985,direct
1780885582.033,27,L,513.9,485.2,0.982,direct
1780885582.033,27,R,597.6,576.0,0.989,direct
1780885582.063,27,L,513.8,484.7,0.982,direct
1780885582.063,27,R,597.6,576.0,0.989,direct
1780885582.092,27,L,512.0,484.6,0.973,direct
1780885582.092,27,R,597.6,576.0,0.985,direct
1780885582.125,27,L,509.8,485.1,0.973,direct
1780885582.125,27,R,597.6,576.0,0.985,direct
1780885582.154,27,L,508.3,485.9,0.980,direct
1780885582.154,27,R,597.6,576.0,0.988,direct
1780885582.185,27,L,507.2,486.7,0.980,direct
1780885582.185,27,R,597.6,576.0,0.988,direct
1780885582.217,27,L,506.1,487.5,0.977,direct
1780885582.217,27,R,597.6,576.0,0.986,direct
1780885582.246,27,L,505.2,488.1,0.977,direct
1780885582.246,27,R,597.6,576.0,0.986,direct
1780885582.276,27,L,505.0,488.1,0.975,direct
1780885582.276,27,R,597.6,576.0,0.987,direct
1780885582.307,27,L,505.1,488.0,0.975,direct
1780885582.307,27,R,597.6,576.0,0.987,direct
1780885582.338,27,L,505.4,487.9,0.975,direct
1780885582.338,27,R,597.6,576.0,0.987,direct
1780885582.371,27,L,506.6,487.8,0.975,direct
1780885582.371,27,R,597.6,576.0,0.987,direct
1780885582.401,27,L,507.9,488.2,0.975,direct
1780885582.401,27,R,597.6,576.0,0.988,direct
1780885582.431,27,L,509.1,488.6,0.975,direct
1780885582.432,27,R,597.6,576.0,0.988,direct
1780885582.465,27,L,511.1,488.6,0.977,direct
1780885582.465,27,R,597.6,576.0,0.988,direct
1780885582.526,27,L,515.4,489.0,0.979,direct
1780885582.526,27,R,597.6,576.0,0.988,direct
1780885582.559,27,L,517.1,489.2,0.979,direct
1780885582.559,27,R,597.6,576.0,0.988,direct
1780885582.589,27,L,519.1,489.7,0.976,direct
1780885582.589,27,R,597.6,576.0,0.988,direct
1780885582.622,27,L,520.8,490.3,0.976,direct
1780885582.622,27,R,597.6,576.0,0.988,direct
1780885582.652,27,L,523.5,491.8,0.971,direct
1780885582.652,27,R,597.6,576.0,0.985,direct
1780885582.686,27,L,526.1,493.2,0.971,direct
1780885582.686,27,R,597.6,576.0,0.985,direct
1780885582.715,27,L,530.3,495.7,0.968,direct
1780885582.715,27,R,597.6,576.0,0.979,direct
1780885582.749,27,L,534.1,498.0,0.968,direct
1780885582.749,27,R,597.6,576.0,0.979,direct
1780885582.780,27,L,536.6,502.1,0.953,direct
1780885582.780,27,R,597.6,576.0,0.969,direct
1780885582.812,27,L,538.2,505.8,0.953,direct
1780885582.812,27,R,597.6,576.0,0.969,direct
1780885582.845,27,L,538.9,507.6,0.953,direct
1780885582.845,27,R,597.6,576.0,0.968,direct
1780885582.875,27,L,539.2,508.7,0.953,direct
1780885582.875,27,R,597.6,576.0,0.968,direct
1780885582.906,27,L,539.8,509.9,0.951,direct
1780885582.906,27,R,597.6,576.0,0.960,direct
1780885582.937,27,L,540.6,511.0,0.951,direct
1780885582.937,27,R,597.6,576.0,0.960,direct
1780885582.970,27,L,541.1,511.3,0.950,direct
1780885582.970,27,R,597.6,576.0,0.962,direct
1780885583.001,27,L,541.6,511.5,0.950,direct
1780885583.001,27,R,597.6,576.0,0.962,direct
1780885583.030,27,L,542.7,510.3,0.970,direct
1780885583.030,27,R,597.6,576.0,0.978,direct
1780885583.091,27,L,544.4,508.0,0.976,direct
1780885583.091,27,R,597.6,576.0,0.982,direct
1780885583.127,27,L,545.2,506.8,0.976,direct
1780885583.127,27,R,597.6,576.0,0.982,direct
1780885583.158,27,L,546.3,505.7,0.979,direct
1780885583.158,27,R,597.6,576.0,0.984,direct
1780885583.191,27,L,547.6,504.6,0.979,direct
1780885583.191,27,R,597.6,576.0,0.984,direct
1780885583.224,27,L,548.3,503.6,0.980,direct
1780885583.224,27,R,597.6,576.0,0.985,direct
1780885583.253,27,L,548.7,503.0,0.980,direct
1780885583.253,27,R,597.6,576.0,0.985,direct
1780885583.284,27,L,548.9,502.4,0.986,direct
1780885583.284,27,R,597.6,576.0,0.988,direct
1780885583.313,27,L,549.0,501.9,0.986,direct
1780885583.313,27,R,597.6,576.0,0.988,direct
1780885583.343,27,L,548.8,501.8,0.983,direct
1780885583.343,27,R,597.6,576.0,0.987,direct
1780885583.372,27,L,548.5,502.0,0.983,direct
1780885583.372,27,R,597.6,576.0,0.987,direct
1780885583.406,27,L,547.2,501.7,0.980,direct
1780885583.406,27,R,597.6,576.0,0.984,direct
1780885583.438,27,L,546.2,501.1,0.980,direct
1780885583.438,27,R,597.6,576.0,0.984,direct
1780885583.469,27,L,544.5,500.9,0.979,direct
1780885583.469,27,R,597.6,576.0,0.983,direct
1780885583.503,27,L,542.9,500.9,0.979,direct
1780885583.503,27,R,597.6,576.0,0.983,direct
1780885583.533,27,L,541.0,500.7,0.979,direct
1780885583.533,27,R,597.6,576.0,0.982,direct
1780885583.565,27,L,539.5,500.5,0.979,direct
1780885583.565,27,R,597.6,576.0,0.982,direct
1780885583.595,27,L,533.0,504.6,0.973,direct
1780885583.595,27,R,597.6,576.0,0.976,direct
1780885583.655,27,L,517.9,516.1,0.942,direct
1780885583.655,27,R,597.6,576.0,0.939,direct
1780885583.691,27,L,511.4,521.1,0.942,direct
1780885583.691,27,R,597.6,576.0,0.939,direct
1780885583.721,27,L,504.9,525.3,0.931,direct
1780885583.721,27,R,597.6,576.0,0.932,direct
1780885583.749,27,L,500.0,528.3,0.931,direct
1780885583.749,27,R,597.6,576.0,0.932,direct
1780885583.785,27,L,490.8,527.4,0.918,direct
1780885583.785,27,R,597.6,576.0,0.914,direct
1780885583.817,27,L,483.5,526.0,0.918,direct
1780885583.817,27,R,597.6,576.0,0.914,direct
1780885583.853,27,L,471.2,527.0,0.961,direct
1780885583.853,27,R,597.6,576.0,0.957,direct
1780885583.890,27,L,461.8,528.1,0.961,direct
1780885583.890,27,R,597.6,576.0,0.957,direct
1780885583.922,27,L,454.0,528.5,0.963,direct
1780885583.922,27,R,597.6,576.0,0.960,direct
1780885583.953,27,L,448.4,528.7,0.963,direct
1780885583.953,27,R,597.6,576.0,0.960,direct
1780885583.985,27,L,443.2,527.8,0.962,direct
1780885583.985,27,R,597.6,576.0,0.962,direct
1780885584.017,27,L,439.2,526.8,0.962,direct
1780885584.017,27,R,597.6,576.0,0.962,direct
1780885584.048,27,L,433.1,527.7,0.969,direct
1780885584.048,27,R,597.6,576.0,0.970,direct
1780885584.079,27,L,427.9,528.9,0.969,direct
1780885584.079,27,R,597.6,576.0,0.970,direct
1780885584.110,27,L,423.4,529.9,0.964,direct
1780885584.110,27,R,597.6,576.0,0.963,direct
1780885584.160,27,L,419.5,529.5,0.967,direct
1780885584.160,27,R,597.6,576.0,0.969,direct
1780885584.195,27,L,417.5,529.1,0.967,direct
1780885584.195,27,R,597.6,576.0,0.969,direct
1780885584.224,27,L,416.2,529.0,0.969,direct
1780885584.224,27,R,597.6,576.0,0.971,direct
1780885584.257,27,L,414.9,529.0,0.969,direct
1780885584.257,27,R,597.6,576.0,0.971,direct
1780885584.293,27,L,413.9,529.2,0.966,direct
1780885584.293,27,R,597.6,576.0,0.968,direct
1780885584.325,27,L,413.3,529.5,0.966,direct
1780885584.325,27,R,597.6,576.0,0.968,direct
1780885584.355,27,L,413.1,529.8,0.967,direct
1780885584.356,27,R,597.6,576.0,0.967,direct
1780885584.390,27,L,412.9,530.0,0.967,direct
1780885584.390,27,R,597.6,576.0,0.967,direct
1780885584.420,27,L,414.0,530.1,0.962,direct
1780885584.420,27,R,597.6,576.0,0.959,direct
1780885584.452,27,L,415.3,529.9,0.962,direct
1780885584.452,27,R,597.6,576.0,0.959,direct
1780885584.484,27,L,418.9,529.2,0.954,direct
1780885584.484,27,R,597.6,576.0,0.954,direct
1780885584.515,27,L,421.8,528.6,0.954,direct
1780885584.515,27,R,597.6,576.0,0.954,direct
1780885584.544,27,L,427.5,528.6,0.908,direct
1780885584.544,27,R,597.6,576.0,0.899,direct
1780885584.574,27,L,432.2,528.9,0.908,direct
1780885584.574,27,R,597.6,576.0,0.899,direct
1780885584.608,27,L,437.7,530.1,0.914,direct
1780885584.608,27,R,597.6,576.0,0.900,direct
1780885584.638,27,L,441.4,531.1,0.914,direct
1780885584.638,27,R,597.6,576.0,0.900,direct
1780885584.671,27,L,451.5,531.4,0.901,direct
1780885584.671,27,R,597.6,576.0,0.895,direct
1780885584.727,27,L,466.8,531.4,0.903,direct
1780885584.727,27,R,597.6,576.0,0.891,direct
1780885584.760,27,L,473.1,531.4,0.903,direct
1780885584.760,27,R,597.6,576.0,0.891,direct
1780885584.789,27,L,482.6,531.2,0.919,direct
1780885584.790,27,R,597.6,576.0,0.908,direct
1780885584.822,27,L,490.6,531.0,0.919,direct
1780885584.822,27,R,597.6,576.0,0.908,direct
1780885584.854,27,L,500.1,526.6,0.975,direct
1780885584.854,27,R,597.6,576.0,0.976,direct
1780885584.886,27,L,507.0,522.8,0.975,direct
1780885584.886,27,R,597.6,576.0,0.976,direct
1780885584.916,27,L,515.3,520.5,0.977,direct
1780885584.916,27,R,597.6,576.0,0.980,direct
1780885584.950,27,L,522.0,519.0,0.977,direct
1780885584.950,27,R,597.6,576.0,0.980,direct
1780885584.981,27,L,526.9,517.4,0.978,direct
1780885584.981,27,R,597.6,576.0,0.981,direct
1780885585.013,27,L,530.6,516.0,0.978,direct
1780885585.013,27,R,597.6,576.0,0.981,direct
1780885585.042,27,L,534.0,514.5,0.986,direct
1780885585.042,27,R,597.6,576.0,0.989,direct
1780885585.074,27,L,537.0,513.0,0.986,direct
1780885585.074,27,R,597.6,576.0,0.989,direct
1780885585.105,27,L,539.0,511.6,0.985,direct
1780885585.105,27,R,597.6,576.0,0.989,direct
1780885585.138,27,L,540.4,510.3,0.985,direct
1780885585.138,27,R,597.6,576.0,0.989,direct
1780885585.172,27,L,541.2,509.7,0.986,direct
1780885585.172,27,R,597.6,576.0,0.990,direct
1780885585.200,27,L,541.7,509.3,0.986,direct
1780885585.200,27,R,597.6,576.0,0.990,direct
1780885585.236,27,L,542.5,508.7,0.987,direct
1780885585.236,27,R,597.6,576.0,0.990,direct
1780885585.264,27,L,543.1,508.2,0.987,direct
1780885585.264,27,R,597.6,576.0,0.990,direct
1780885585.297,27,L,543.8,507.4,0.986,direct
1780885585.297,27,R,597.6,576.0,0.990,direct
1780885585.357,27,L,544.9,506.4,0.985,direct
1780885585.357,27,R,597.6,576.0,0.989,direct
1780885585.390,27,L,545.3,505.9,0.985,direct
1780885585.390,27,R,597.6,576.0,0.989,direct
1780885585.425,27,L,545.7,505.6,0.989,direct
1780885585.425,27,R,597.6,576.0,0.992,direct
1780885585.457,27,L,546.2,505.4,0.989,direct
1780885585.457,27,R,597.6,576.0,0.992,direct
1780885585.488,27,L,546.2,505.2,0.988,direct
1780885585.488,27,R,597.6,576.0,0.991,direct
1780885585.519,27,L,546.1,505.0,0.988,direct
1780885585.519,27,R,597.6,576.0,0.991,direct
1780885585.550,27,L,545.2,505.6,0.989,direct
1780885585.550,27,R,597.6,576.0,0.992,direct
1780885585.578,27,L,545.1,505.8,0.989,direct
1780885585.578,27,R,597.6,576.0,0.992,direct
1780885585.611,27,L,545.3,506.1,0.988,direct
1780885585.611,27,R,597.6,576.0,0.991,direct
1780885585.642,27,L,545.4,507.5,0.988,direct
1780885585.642,27,R,597.6,576.0,0.991,direct
1780885585.675,27,L,545.5,509.2,0.974,direct
1780885585.675,27,R,597.6,576.0,0.980,direct
1780885585.708,27,L,545.6,510.4,0.974,direct
1780885585.708,27,R,597.6,576.0,0.980,direct
1780885585.738,27,L,545.1,511.7,0.971,direct
1780885585.738,27,R,597.6,576.0,0.978,direct
1780885585.770,27,L,545.0,512.2,0.971,direct
1780885585.770,27,R,597.6,576.0,0.978,direct
1780885585.800,27,L,545.1,511.8,0.985,direct
1780885585.801,27,R,597.6,576.0,0.991,direct
1780885585.833,27,L,545.2,510.1,0.985,direct
1780885585.833,27,R,597.6,576.0,0.991,direct
1780885585.864,27,L,545.1,507.5,0.977,direct
1780885585.864,27,R,597.6,576.0,0.987,direct
1780885585.900,27,L,545.0,505.3,0.977,direct
1780885585.900,27,R,597.6,576.0,0.987,direct
1780885585.958,27,L,545.6,504.8,0.898,direct
1780885585.958,27,R,597.6,576.0,0.923,direct
1780885585.991,27,L,546.0,504.5,0.965,direct
1780885585.991,27,R,597.6,576.0,0.977,direct
1780885586.024,27,L,546.3,504.2,0.965,direct
1780885586.024,27,R,597.6,576.0,0.977,direct
1780885586.057,27,L,548.2,506.7,0.949,direct
1780885586.057,27,R,597.6,576.0,0.965,direct
1780885586.089,27,L,550.3,508.3,0.949,direct
1780885586.089,27,R,597.6,576.0,0.965,direct
1780885586.122,27,L,550.8,511.7,0.968,direct
1780885586.122,27,R,602.2,566.9,0.980,direct
1780885586.151,27,L,550.6,514.5,0.968,direct
1780885586.151,27,R,604.9,561.6,0.980,direct
1780885586.183,27,L,550.8,517.7,0.961,direct
1780885586.184,27,R,609.8,556.9,0.977,direct
1780885586.212,27,L,551.0,520.0,0.961,direct
1780885586.212,27,R,613.2,554.3,0.977,direct
1780885586.245,27,L,550.7,522.5,0.962,direct
1780885586.245,27,R,617.0,551.6,0.979,direct
1780885586.276,27,L,550.3,524.4,0.962,direct
1780885586.276,27,R,619.7,549.7,0.979,direct
1780885586.311,27,L,550.1,525.8,0.952,direct
1780885586.311,27,R,623.5,548.7,0.971,direct
1780885586.342,27,L,550.1,526.8,0.952,direct
1780885586.342,27,R,626.3,548.3,0.971,direct
1780885586.372,27,L,549.8,527.7,0.953,direct
1780885586.372,27,R,628.0,547.7,0.974,direct
1780885586.406,27,L,549.3,528.4,0.953,direct
1780885586.406,27,R,629.2,547.1,0.974,direct
1780885586.436,27,L,548.8,529.2,0.949,direct
1780885586.436,27,R,629.8,546.6,0.970,direct
1780885586.471,27,L,548.3,530.1,0.949,direct
1780885586.471,27,R,630.3,546.2,0.970,direct
1780885586.504,27,L,548.2,530.2,0.959,direct
1780885586.504,27,R,630.3,545.9,0.978,direct
1780885586.533,27,L,547.9,530.2,0.959,direct
1780885586.533,27,R,630.1,545.8,0.978,direct
1780885586.563,27,L,548.8,529.1,0.965,direct
1780885586.563,27,R,628.5,545.8,0.981,direct
1780885586.624,27,L,551.4,528.1,0.961,direct
1780885586.624,27,R,625.8,546.6,0.978,direct
1780885586.657,27,L,552.7,527.7,0.961,direct
1780885586.658,27,R,624.5,547.2,0.978,direct
1780885586.694,27,L,553.3,527.5,0.967,direct
1780885586.694,27,R,623.0,547.7,0.982,direct
1780885586.726,27,L,553.6,527.4,0.967,direct
1780885586.726,27,R,621.9,547.9,0.982,direct
1780885586.755,27,L,553.9,527.2,0.961,direct
1780885586.755,27,R,618.4,548.3,0.979,direct
1780885586.786,27,L,554.1,526.8,0.961,direct
1780885586.786,27,R,615.2,548.5,0.979,direct
1780885586.817,27,L,553.7,525.4,0.943,direct
1780885586.817,27,R,602.7,545.2,0.962,direct
1780885586.847,27,L,553.3,524.1,0.943,direct
1780885586.847,27,R,593.2,542.2,0.962,direct
1780885586.881,27,L,553.0,523.3,0.945,direct
1780885586.881,27,R,586.1,540.0,0.967,direct
1780885586.912,27,L,552.8,522.7,0.945,direct
1780885586.912,27,R,581.7,538.6,0.967,direct
1780885586.943,27,L,554.6,521.9,0.944,direct
1780885586.943,27,R,577.5,537.0,0.965,direct
1780885586.973,27,L,557.2,521.4,0.944,direct
1780885586.973,27,R,574.3,535.7,0.965,direct
1780885587.005,27,L,557.4,521.1,0.964,direct
1780885587.005,27,R,566.8,531.4,0.979,direct
1780885587.035,27,L,557.7,520.9,0.964,direct
1780885587.035,27,R,560.9,527.8,0.979,direct
1780885587.068,27,L,559.2,517.0,0.961,direct
1780885587.069,27,R,555.9,528.6,0.973,direct
1780885587.098,27,L,560.0,514.0,0.961,direct
1780885587.099,27,R,552.4,530.1,0.973,direct
1780885587.133,27,L,559.6,511.5,0.948,direct
1780885587.133,27,R,545.9,533.1,0.957,direct
1780885587.162,27,L,559.0,510.0,0.948,direct
1780885587.162,27,R,541.3,535.1,0.957,direct
1780885587.225,27,L,555.7,508.9,0.954,direct
1780885587.225,27,R,531.8,538.0,0.961,direct
1780885587.259,27,L,552.0,510.8,0.982,direct
1780885587.259,27,R,523.9,538.6,0.987,direct
1780885587.292,27,L,549.0,512.9,0.982,direct
1780885587.292,27,R,517.8,538.8,0.987,direct
1780885587.323,27,L,547.6,514.3,0.976,direct
1780885587.323,27,R,511.9,540.4,0.983,direct
1780885587.356,27,L,546.7,515.3,0.976,direct
1780885587.356,27,R,507.3,542.0,0.983,direct
1780885587.384,27,L,546.7,515.5,0.981,direct
1780885587.384,27,R,502.6,543.9,0.985,direct
1780885587.417,27,L,547.0,515.5,0.981,direct
1780885587.417,27,R,498.6,545.7,0.985,direct
1780885587.447,27,L,546.9,515.7,0.986,direct
1780885587.447,27,R,493.7,546.5,0.988,direct
1780885587.477,27,L,546.5,516.5,0.986,direct
1780885587.478,27,R,489.8,546.8,0.988,direct
1780885587.509,27,L,546.3,516.5,0.989,direct
