ts,pid,side,x,y,conf,source
1780661757.647,0,L,589.2,447.1,0.977,direct
1780661757.647,0,R,506.8,519.5,0.989,direct
1780661757.688,0,L,591.1,449.1,0.977,direct
1780661757.689,0,R,507.7,512.2,0.990,direct
1780661757.723,0,L,591.2,449.2,0.977,direct
1780661757.723,0,R,507.8,512.0,0.990,direct
1780661757.759,0,L,590.9,446.6,0.976,direct
1780661757.759,0,R,505.9,509.5,0.988,direct
1780661757.812,0,L,591.2,446.7,0.973,direct
1780661757.812,0,R,510.0,515.9,0.988,direct
1780661757.849,0,L,591.3,446.7,0.973,direct
1780661757.849,0,R,510.1,516.1,0.988,direct
1780661757.888,0,L,591.3,447.5,0.974,direct
1780661757.888,0,R,507.5,508.6,0.986,direct
1780661757.934,0,L,591.3,447.7,0.974,direct
1780661757.934,0,R,507.5,508.4,0.986,direct
1780661757.971,0,L,593.9,448.2,0.972,direct
1780661757.971,0,R,505.4,514.2,0.983,direct
1780661758.007,0,L,594.2,448.2,0.972,direct
1780661758.007,0,R,505.4,514.4,0.983,direct
1780661758.046,0,L,592.2,447.9,0.971,direct
1780661758.046,0,R,506.0,516.1,0.982,direct
1780661758.100,0,L,591.0,450.8,0.978,direct
1780661758.100,0,R,506.8,516.2,0.986,direct
1780661758.144,0,L,590.9,451.0,0.978,direct
1780661758.144,0,R,507.1,516.2,0.986,direct
1780661758.187,0,L,592.8,445.9,0.972,direct
1780661758.187,0,R,510.8,525.7,0.984,direct
1780661758.225,0,L,592.9,445.7,0.972,direct
1780661758.225,0,R,510.9,525.8,0.984,direct
1780661758.260,0,L,593.9,452.2,0.961,direct
1780661758.260,0,R,511.3,529.8,0.979,direct
1780661758.314,0,L,593.9,452.4,0.961,direct
1780661758.314,0,R,511.3,530.0,0.979,direct
1780661758.358,0,L,591.1,448.5,0.976,direct
1780661758.359,0,R,510.2,530.1,0.990,direct
1780661758.402,0,L,590.9,448.1,0.977,direct
1780661758.402,0,R,508.2,528.2,0.989,direct
1780661758.440,0,L,590.9,448.0,0.977,direct
1780661758.440,0,R,508.0,528.1,0.989,direct
1780661758.486,0,L,590.4,443.4,0.978,direct
1780661758.486,0,R,507.1,524.6,0.989,direct
1780661758.527,0,L,587.5,440.0,0.972,direct
1780661758.527,0,R,504.4,516.6,0.990,direct
1780661758.575,0,L,587.5,439.9,0.972,direct
1780661758.575,0,R,504.4,516.5,0.990,direct
1780661758.623,0,L,587.0,440.1,0.975,direct
1780661758.623,0,R,504.8,517.3,0.990,direct
1780661758.656,0,L,587.0,440.2,0.975,direct
1780661758.656,0,R,504.8,517.4,0.990,direct
1780661758.693,0,L,583.3,437.5,0.942,direct
1780661758.693,0,R,510.9,516.5,0.978,direct
1780661758.733,0,L,583.1,437.3,0.942,direct
1780661758.733,0,R,511.1,516.5,0.978,direct
1780661758.767,0,L,584.3,436.1,0.947,direct
1780661758.767,0,R,513.8,523.6,0.981,direct
1780661758.805,0,L,584.5,435.9,0.947,direct
1780661758.805,0,R,513.9,523.8,0.981,direct
1780661758.841,0,L,588.0,444.4,0.968,direct
1780661758.841,0,R,509.3,513.7,0.980,direct
1780661758.877,0,L,588.1,440.9,0.968,direct
1780661758.877,0,R,507.4,516.4,0.980,direct
1780661758.912,0,L,588.1,440.8,0.968,direct
1780661758.913,0,R,507.4,516.4,0.980,direct
1780661758.950,0,L,582.2,440.4,0.976,direct
1780661758.950,0,R,511.0,523.5,0.986,direct
1780661758.999,0,L,582.0,440.4,0.976,direct
1780661758.999,0,R,511.1,523.7,0.986,direct
1780661759.037,0,L,594.9,425.9,0.974,direct
1780661759.037,0,R,511.5,517.9,0.990,direct
1780661759.079,0,L,595.0,425.8,0.974,direct
1780661759.079,0,R,511.5,517.7,0.990,direct
1780661759.117,0,L,596.1,452.6,0.977,direct
1780661759.117,0,R,508.7,501.9,0.984,direct
1780661759.156,0,L,596.5,455.2,0.976,direct
1780661759.156,0,R,507.9,502.6,0.981,direct
1780661759.194,0,L,596.5,455.2,0.976,direct
1780661759.194,0,R,507.8,502.6,0.981,direct
1780661759.233,0,L,595.3,451.5,0.977,direct
1780661759.233,0,R,505.2,504.6,0.981,direct
1780661759.269,0,L,595.3,451.5,0.977,direct
1780661759.269,0,R,505.1,504.6,0.981,direct
1780661759.314,0,L,595.0,452.7,0.991,direct
1780661759.314,0,R,505.5,500.8,0.993,direct
1780661759.363,0,L,594.3,453.2,0.984,direct
1780661759.363,0,R,500.4,490.1,0.984,direct
1780661759.409,0,L,594.0,453.4,0.984,direct
1780661759.409,0,R,500.3,490.0,0.984,direct
1780661759.451,0,L,594.6,453.3,0.982,direct
1780661759.451,0,R,499.7,486.3,0.981,direct
1780661759.502,0,L,595.0,453.2,0.982,direct
1780661759.502,0,R,499.7,486.1,0.981,direct
1780661759.538,0,L,595.3,452.7,0.981,direct
1780661759.538,0,R,491.9,483.9,0.980,direct
1780661759.579,0,L,595.5,452.4,0.981,direct
1780661759.579,0,R,491.7,483.8,0.980,direct
1780661759.625,0,L,593.4,451.4,0.991,direct
1780661759.625,0,R,464.5,471.4,0.991,direct
1780661759.662,0,L,587.9,445.6,0.989,direct
1780661759.662,0,R,459.8,477.7,0.988,direct
1780661759.701,0,L,587.8,445.5,0.989,direct
1780661759.701,0,R,459.7,477.7,0.988,direct
1780661759.752,0,L,592.9,438.6,0.996,direct
1780661759.752,0,R,465.3,484.4,0.994,direct
1780661759.801,0,L,591.3,441.1,0.993,direct
1780661759.801,0,R,467.8,484.1,0.993,direct
1780661759.846,0,L,591.3,441.1,0.993,direct
1780661759.846,0,R,467.8,484.1,0.993,direct
1780661759.882,0,L,591.5,448.4,0.988,direct
1780661759.882,0,R,464.7,480.9,0.991,direct
1780661759.927,0,L,591.5,448.6,0.988,direct
1780661759.927,0,R,464.5,480.8,0.991,direct
1780661759.969,0,L,582.9,445.7,0.984,direct
1780661759.969,0,R,457.8,491.6,0.989,direct
1780661760.004,0,L,582.8,445.7,0.984,direct
1780661760.004,0,R,457.7,491.8,0.989,direct
1780661760.050,0,L,575.6,449.3,0.990,direct
1780661760.050,0,R,457.3,500.0,0.992,direct
1780661760.099,0,L,558.3,444.4,0.978,direct
1780661760.099,0,R,451.0,498.9,0.985,direct
1780661760.145,0,L,558.2,444.4,0.978,direct
1780661760.146,0,R,450.9,498.9,0.985,direct
1780661760.188,0,L,496.5,443.0,0.973,direct
1780661760.188,0,R,464.9,477.8,0.985,direct
1780661760.236,0,L,495.9,443.0,0.973,direct
1780661760.236,0,R,465.0,477.6,0.985,direct
1780661760.276,0,L,506.4,430.8,0.973,direct
1780661760.277,0,R,453.8,485.5,0.987,direct
1780661760.318,0,L,506.5,430.6,0.973,direct
1780661760.318,0,R,453.7,485.6,0.987,direct
1780661760.354,0,L,481.7,417.7,0.978,direct
1780661760.354,0,R,453.7,485.3,0.992,direct
1780661760.390,0,L,470.6,419.3,0.974,direct
1780661760.390,0,R,454.5,485.0,0.991,direct
1780661760.425,0,L,470.5,419.3,0.974,direct
1780661760.425,0,R,454.8,485.0,0.991,direct
1780661760.464,0,L,472.9,423.8,0.982,direct
1780661760.464,0,R,465.5,478.0,0.994,direct
1780661760.502,0,L,472.9,423.8,0.982,direct
1780661760.502,0,R,465.6,477.9,0.994,direct
1780661760.538,0,L,478.6,428.1,0.976,direct
1780661760.538,0,R,460.1,476.4,0.990,direct
1780661760.574,0,L,478.7,428.2,0.976,direct
1780661760.574,0,R,460.0,476.4,0.990,direct
1780661760.611,0,L,474.0,437.2,0.970,direct
1780661760.611,0,R,456.5,471.1,0.988,direct
1780661760.649,0,L,463.9,446.9,0.942,direct
1780661760.649,0,R,458.2,473.3,0.971,direct
1780661760.694,0,L,463.8,447.0,0.942,direct
1780661760.694,0,R,458.3,473.4,0.971,direct
1780661760.732,0,L,456.8,452.5,0.905,direct
1780661760.732,0,R,455.4,476.9,0.955,direct
1780661760.769,0,L,456.7,452.6,0.905,direct
1780661760.769,0,R,455.3,477.1,0.955,direct
1780661760.806,0,L,466.4,437.7,0.916,direct
1780661760.806,0,R,456.4,478.2,0.967,direct
1780661760.842,0,L,466.4,437.6,0.916,direct
1780661760.842,0,R,456.6,478.4,0.967,direct
1780661760.882,0,L,471.9,425.0,0.946,direct
1780661760.882,0,R,458.7,469.9,0.969,direct
1780661760.916,0,L,470.6,433.9,0.940,direct
1780661760.916,0,R,463.1,478.4,0.967,direct
1780661760.958,0,L,470.6,434.0,0.940,direct
1780661760.958,0,R,463.1,478.5,0.967,direct
1780661760.998,0,L,470.6,434.0,0.940,direct
1780661760.998,0,R,463.1,478.5,0.967,direct
1780661761.032,0,L,470.6,434.0,0.940,direct
1780661761.032,0,R,463.1,478.5,0.967,direct
1780661761.070,0,L,481.4,455.8,0.950,direct
1780661761.070,0,R,503.1,491.1,0.975,direct
1780661761.113,0,L,481.5,456.0,0.950,direct
1780661761.113,0,R,503.5,491.2,0.975,direct
1780661761.150,0,L,485.0,456.5,0.949,direct
1780661761.150,0,R,527.0,495.3,0.976,direct
1780661761.189,0,L,485.0,456.5,0.949,direct
1780661761.189,0,R,527.3,495.3,0.976,direct
1780661761.227,0,L,469.7,450.2,0.939,direct
1780661761.227,0,R,531.5,495.2,0.971,direct
1780661761.275,0,L,469.6,450.1,0.939,direct
1780661761.275,0,R,531.6,495.2,0.971,direct
1780661761.320,0,L,495.6,450.7,0.929,direct
1780661761.320,0,R,525.9,490.0,0.969,direct
1780661761.371,0,L,491.9,443.6,0.952,direct
1780661761.371,0,R,531.1,494.8,0.982,direct
1780661761.417,0,L,491.9,443.6,0.952,direct
1780661761.417,0,R,531.2,494.9,0.982,direct
1780661761.462,0,L,464.9,426.0,0.977,direct
1780661761.462,0,R,532.9,500.9,0.992,direct
1780661761.496,0,L,474.1,441.0,0.961,direct
1780661761.496,0,R,533.0,502.0,0.983,direct
1780661761.528,0,L,474.2,441.1,0.961,direct
1780661761.528,0,R,533.1,502.1,0.983,direct
1780661761.566,0,L,462.8,439.4,0.941,direct
1780661761.566,0,R,538.7,498.9,0.975,direct
1780661761.602,0,L,462.6,439.4,0.941,direct
1780661761.602,0,R,538.9,498.8,0.975,direct
1780661761.637,0,L,466.1,413.9,0.963,direct
1780661761.637,0,R,530.3,498.4,0.985,direct
1780661761.671,0,L,466.2,413.6,0.963,direct
1780661761.671,0,R,530.2,498.4,0.985,direct
1780661761.704,0,L,481.6,407.0,0.968,direct
1780661761.704,0,R,529.1,499.6,0.986,direct
1780661761.740,0,L,481.7,406.9,0.968,direct
1780661761.740,0,R,528.9,499.8,0.986,direct
1780661761.775,0,L,497.7,377.1,0.985,direct
1780661761.775,0,R,523.6,493.6,0.994,direct
1780661761.821,0,L,497.8,376.8,0.985,direct
1780661761.821,0,R,523.5,493.5,0.994,direct
1780661761.856,0,L,542.5,378.5,0.992,direct
1780661761.856,0,R,522.7,497.2,0.997,direct
1780661761.891,0,L,542.9,378.5,0.992,direct
1780661761.891,0,R,522.6,497.4,0.997,direct
1780661761.929,0,L,545.5,380.2,0.990,direct
1780661761.929,0,R,521.6,499.0,0.997,direct
1780661761.966,0,L,545.5,380.2,0.990,direct
1780661761.966,0,R,521.3,499.4,0.997,direct
1780661762.012,0,L,574.8,396.8,0.990,direct
1780661762.012,0,R,523.5,509.8,0.998,direct
1780661762.049,0,L,575.1,397.0,0.990,direct
1780661762.049,0,R,523.5,509.9,0.998,direct
1780661762.090,0,L,593.4,420.9,0.991,direct
1780661762.090,0,R,532.9,513.3,0.998,direct
1780661762.124,0,L,672.4,439.6,0.981,direct
1780661762.124,0,R,543.8,515.8,0.995,direct
1780661762.161,0,L,688.9,467.5,0.986,direct
1780661762.162,0,R,544.7,509.2,0.995,direct
1780661762.198,0,L,688.9,467.6,0.986,direct
1780661762.198,0,R,544.7,509.1,0.995,direct
1780661762.250,0,L,676.6,459.2,0.977,direct
1780661762.250,0,R,550.2,503.5,0.993,direct
1780661762.301,0,L,676.5,459.1,0.977,direct
1780661762.301,0,R,550.3,503.3,0.993,direct
1780661762.342,0,L,680.9,459.4,0.976,direct
1780661762.342,0,R,551.2,502.8,0.992,direct
1780661762.388,0,L,680.9,459.4,0.976,direct
1780661762.388,0,R,551.4,502.7,0.992,direct
1780661762.431,0,L,680.5,463.4,0.961,direct
1780661762.431,0,R,547.7,499.1,0.985,direct
1780661762.466,0,L,680.5,463.5,0.961,direct
1780661762.466,0,R,547.6,499.0,0.985,direct
1780661762.509,0,L,677.6,463.1,0.986,direct
1780661762.509,0,R,553.7,506.7,0.991,direct
1780661762.556,0,L,676.2,467.2,0.981,direct
1780661762.556,0,R,556.7,493.9,0.986,direct
1780661762.590,0,L,680.1,462.5,0.986,direct
1780661762.590,0,R,582.9,487.5,0.989,direct
1780661762.627,0,L,680.2,462.4,0.986,direct
1780661762.627,0,R,583.1,487.5,0.989,direct
1780661762.664,0,L,681.3,465.0,0.987,direct
1780661762.665,0,R,588.4,491.3,0.990,direct
1780661762.713,0,L,681.3,465.2,0.987,direct
1780661762.713,0,R,588.4,491.3,0.990,direct
1780661762.750,0,L,683.8,460.5,0.988,direct
1780661762.750,0,R,594.4,500.9,0.990,direct
1780661762.790,0,L,683.8,460.3,0.988,direct
1780661762.790,0,R,594.4,501.0,0.990,direct
1780661762.841,0,L,682.8,466.7,0.986,direct
1780661762.841,0,R,592.9,504.3,0.988,direct
1780661762.885,0,L,682.7,466.9,0.986,direct
1780661762.885,0,R,592.9,504.5,0.988,direct
1780661762.921,0,L,682.9,466.4,0.984,direct
1780661762.921,0,R,563.1,499.5,0.984,direct
1780661762.954,0,L,682.9,466.3,0.984,direct
1780661762.954,0,R,562.8,499.5,0.984,direct
1780661762.991,0,L,678.5,468.5,0.979,direct
1780661762.991,0,R,553.7,495.6,0.977,direct
1780661763.041,0,L,681.6,474.2,0.979,direct
1780661763.041,0,R,523.9,493.4,0.977,direct
1780661763.085,0,L,681.6,474.3,0.979,direct
1780661763.085,0,R,523.7,493.4,0.977,direct
1780661763.123,0,L,688.6,467.6,0.988,direct
1780661763.123,0,R,503.7,489.0,0.989,direct
1780661763.156,0,L,686.3,467.8,0.980,direct
1780661763.156,0,R,489.3,478.6,0.982,direct
1780661763.192,0,L,686.2,467.9,0.980,direct
1780661763.192,0,R,489.2,478.5,0.982,direct
1780661763.225,0,L,686.2,467.9,0.980,direct
1780661763.226,0,R,489.2,478.5,0.982,direct
1780661763.261,0,L,686.5,468.2,0.980,direct
1780661763.261,0,R,484.3,478.1,0.982,direct
1780661763.311,0,L,686.6,468.3,0.980,direct
1780661763.311,0,R,484.2,478.1,0.982,direct
1780661763.355,0,L,686.9,469.0,0.978,direct
1780661763.355,0,R,481.8,470.3,0.979,direct
1780661763.399,0,L,687.1,469.4,0.978,direct
1780661763.399,0,R,481.7,470.1,0.979,direct
1780661763.434,0,L,683.9,463.8,0.972,direct
1780661763.434,0,R,477.3,458.1,0.977,direct
1780661763.473,0,L,683.8,463.7,0.972,direct
1780661763.473,0,R,477.2,458.0,0.977,direct
1780661763.513,0,L,681.9,463.1,0.957,direct
1780661763.513,0,R,475.9,456.6,0.967,direct
1780661763.559,0,L,680.8,459.5,0.965,direct
1780661763.559,0,R,488.8,456.9,0.972,direct
1780661763.607,0,L,680.8,459.4,0.965,direct
1780661763.607,0,R,488.9,456.9,0.972,direct
1780661763.655,0,L,680.3,463.1,0.966,direct
1780661763.655,0,R,490.4,462.2,0.961,direct
1780661763.702,0,L,683.8,464.2,0.984,direct
1780661763.702,0,R,505.0,471.4,0.984,direct
1780661763.745,0,L,684.0,464.2,0.984,direct
1780661763.745,0,R,505.2,471.5,0.984,direct
1780661763.779,0,L,682.5,464.9,0.986,direct
1780661763.779,0,R,517.3,475.1,0.986,direct
1780661763.816,0,L,682.2,465.0,0.986,direct
1780661763.817,0,R,517.5,475.1,0.986,direct
1780661763.859,0,L,681.7,466.1,0.988,direct
1780661763.859,0,R,521.5,476.5,0.988,direct
1780661763.902,0,L,681.5,466.6,0.988,direct
1780661763.902,0,R,521.6,476.5,0.988,direct
1780661763.951,0,L,681.2,465.5,0.987,direct
1780661763.951,0,R,525.2,477.8,0.988,direct
1780661763.997,0,L,681.0,464.9,0.987,direct
1780661763.997,0,R,525.3,477.8,0.988,direct
1780661764.042,0,L,676.7,462.0,0.979,direct
1780661764.042,0,R,522.2,484.1,0.981,direct
1780661764.087,0,L,680.5,463.2,0.981,direct
1780661764.088,0,R,520.1,487.4,0.985,direct
1780661764.126,0,L,680.6,463.3,0.981,direct
1780661764.126,0,R,520.0,487.4,0.985,direct
1780661764.161,0,L,675.0,441.9,0.985,direct
1780661764.161,0,R,526.5,488.9,0.990,direct
1780661764.195,0,L,676.6,456.9,0.984,direct
1780661764.195,0,R,515.7,492.0,0.989,direct
1780661764.233,0,L,676.6,457.0,0.984,direct
1780661764.233,0,R,515.6,492.0,0.989,direct
1780661764.267,0,L,677.3,462.7,0.985,direct
1780661764.267,0,R,517.3,491.5,0.991,direct
1780661764.304,0,L,677.3,462.7,0.985,direct
1780661764.304,0,R,517.7,491.4,0.991,direct
1780661764.346,0,L,664.1,446.7,0.982,direct
1780661764.346,0,R,530.8,487.9,0.985,direct
1780661764.390,0,L,663.9,446.6,0.982,direct
1780661764.390,0,R,530.9,487.9,0.985,direct
1780661764.424,0,L,660.7,455.9,0.993,direct
1780661764.424,0,R,515.8,485.7,0.995,direct
1780661764.456,0,L,660.6,456.0,0.993,direct
1780661764.456,0,R,515.6,485.6,0.995,direct
1780661764.488,0,L,645.7,448.6,0.990,direct
1780661764.488,0,R,513.8,483.0,0.994,direct
1780661764.521,0,L,645.6,448.6,0.990,direct
1780661764.521,0,R,513.8,483.0,0.994,direct
1780661764.557,0,L,610.9,445.7,0.990,direct
1780661764.557,0,R,511.2,480.0,0.993,direct
1780661764.594,0,L,600.8,445.0,0.984,direct
1780661764.594,0,R,513.2,480.5,0.989,direct
1780661764.627,0,L,600.8,445.0,0.984,direct
1780661764.627,0,R,513.3,480.5,0.989,direct
1780661764.660,0,L,588.0,445.2,0.978,direct
1780661764.660,0,R,512.9,479.5,0.982,direct
1780661764.697,0,L,587.9,445.2,0.978,direct
1780661764.697,0,R,512.8,479.1,0.982,direct
1780661764.733,0,L,575.7,442.6,0.987,direct
1780661764.733,0,R,505.8,471.4,0.986,direct
1780661764.767,0,L,575.6,442.6,0.987,direct
1780661764.767,0,R,505.7,471.3,0.986,direct
1780661764.799,0,L,540.1,440.4,0.889,direct
1780661764.799,0,R,516.9,472.3,0.882,direct
1780661764.836,0,L,539.8,440.4,0.889,direct
1780661764.836,0,R,517.0,472.3,0.882,direct
1780661764.880,0,L,544.3,419.6,0.984,direct
1780661764.880,0,R,514.3,475.3,0.984,direct
1780661764.914,0,L,544.3,419.4,0.984,direct
1780661764.914,0,R,514.2,475.4,0.984,direct
1780661764.950,0,L,523.4,437.7,0.909,direct
1780661764.950,0,R,503.3,471.5,0.897,direct
1780661764.986,0,L,523.2,437.9,0.909,direct
1780661764.986,0,R,503.2,471.5,0.897,direct
1780661765.024,0,L,520.3,436.7,0.908,direct
1780661765.024,0,R,503.6,473.3,0.898,direct
1780661765.070,0,L,520.2,436.7,0.908,direct
1780661765.070,0,R,503.7,473.7,0.898,direct
1780661765.117,0,L,517.9,426.6,0.984,direct
1780661765.117,0,R,513.5,470.7,0.983,direct
1780661765.161,0,L,515.1,431.1,0.979,direct
1780661765.161,0,R,506.7,471.2,0.973,direct
1780661765.196,0,L,519.8,426.0,0.968,direct
1780661765.196,0,R,509.6,468.6,0.968,direct
1780661765.230,0,L,519.8,425.9,0.968,direct
1780661765.230,0,R,509.7,468.5,0.968,direct
1780661765.263,0,L,518.6,431.6,0.969,direct
1780661765.263,0,R,510.3,463.5,0.971,direct
1780661765.297,0,L,518.6,431.8,0.969,direct
1780661765.297,0,R,510.3,463.3,0.971,direct
1780661765.329,0,L,513.6,432.1,0.976,direct
1780661765.329,0,R,507.3,464.4,0.974,direct
1780661765.365,0,L,513.4,432.1,0.976,direct
1780661765.365,0,R,507.1,464.4,0.974,direct
1780661765.397,0,L,514.5,430.5,0.980,direct
1780661765.397,0,R,507.4,463.6,0.978,direct
1780661765.431,0,L,514.7,430.1,0.980,direct
1780661765.431,0,R,507.4,463.3,0.978,direct
1780661765.467,0,L,517.5,426.2,0.980,direct
1780661765.467,0,R,507.8,459.9,0.979,direct
1780661765.501,0,L,517.6,426.0,0.980,direct
1780661765.501,0,R,507.8,459.7,0.979,direct
1780661765.534,0,L,517.3,425.4,0.977,direct
1780661765.534,0,R,506.5,461.7,0.978,direct
1780661765.572,0,L,517.2,425.3,0.977,direct
1780661765.572,0,R,506.4,461.8,0.978,direct
1780661765.620,0,L,516.9,422.9,0.982,direct
1780661765.620,0,R,505.6,463.4,0.984,direct
1780661765.663,0,L,516.9,422.7,0.982,direct
1780661765.663,0,R,505.4,463.7,0.984,direct
1780661765.699,0,L,514.1,420.3,0.987,direct
1780661765.699,0,R,497.5,467.8,0.989,direct
1780661765.731,0,L,516.4,416.2,0.990,direct
1780661765.731,0,R,490.5,467.9,0.991,direct
1780661765.766,0,L,516.5,416.1,0.990,direct
1780661765.766,0,R,490.4,467.9,0.991,direct
1780661765.802,0,L,514.7,411.9,0.988,direct
1780661765.802,0,R,469.9,474.2,0.991,direct
1780661765.840,0,L,514.6,411.7,0.988,direct
1780661765.840,0,R,469.7,474.2,0.991,direct
1780661765.876,0,L,512.1,409.9,0.988,direct
1780661765.876,0,R,459.1,474.2,0.990,direct
1780661765.915,0,L,512.0,409.8,0.988,direct
1780661765.916,0,R,459.0,474.2,0.990,direct
1780661765.952,0,L,512.3,415.1,0.990,direct
1780661765.952,0,R,434.5,477.1,0.992,direct
1780661765.997,0,L,512.4,415.3,0.990,direct
1780661765.997,0,R,434.3,477.1,0.992,direct
1780661766.045,0,L,512.1,414.8,0.989,direct
1780661766.045,0,R,429.5,480.1,0.991,direct
1780661766.090,0,L,512.8,415.0,0.982,direct
1780661766.090,0,R,416.5,478.7,0.985,direct
1780661766.125,0,L,513.0,415.1,0.982,direct
1780661766.125,0,R,416.4,478.7,0.985,direct
1780661766.158,0,L,511.7,413.2,0.987,direct
1780661766.158,0,R,419.7,475.1,0.989,direct
1780661766.196,0,L,511.5,413.0,0.987,direct
1780661766.196,0,R,419.8,475.0,0.989,direct
1780661766.243,0,L,512.5,416.3,0.991,direct
1780661766.243,0,R,426.3,471.7,0.990,direct
1780661766.277,0,L,515.6,414.6,0.986,direct
1780661766.277,0,R,438.6,460.2,0.984,direct
1780661766.319,0,L,515.7,414.6,0.986,direct
1780661766.319,0,R,438.7,460.1,0.984,direct
1780661766.362,0,L,513.9,416.2,0.985,direct
1780661766.362,0,R,446.3,459.0,0.983,direct
1780661766.399,0,L,513.8,416.4,0.985,direct
1780661766.399,0,R,446.4,459.0,0.983,direct
1780661766.448,0,L,513.9,415.9,0.995,direct
1780661766.448,0,R,464.2,459.2,0.995,direct
1780661766.483,0,L,514.0,415.8,0.995,direct
1780661766.483,0,R,464.4,459.2,0.995,direct
1780661766.516,0,L,510.7,427.6,0.938,direct
1780661766.516,0,R,469.7,447.2,0.919,direct
1780661766.552,0,L,510.7,427.7,0.938,direct
1780661766.552,0,R,469.8,447.0,0.919,direct
1780661766.587,0,L,506.3,441.9,0.853,direct
1780661766.587,0,R,472.7,455.7,0.823,direct
1780661766.624,0,L,506.3,442.0,0.853,direct
1780661766.624,0,R,472.7,455.9,0.823,direct
1780661766.667,0,L,509.4,428.8,0.937,direct
1780661766.667,0,R,475.7,457.1,0.936,direct
1780661766.701,0,L,509.4,428.7,0.937,direct
1780661766.701,0,R,475.8,457.2,0.936,direct
1780661766.749,0,L,509.7,425.3,0.960,direct
1780661766.749,0,R,478.8,461.9,0.963,direct
1780661766.798,0,L,509.7,424.2,0.954,direct
1780661766.799,0,R,479.4,463.2,0.958,direct
1780661766.835,0,L,510.5,430.5,0.937,direct
